Date,Nominal.GDP,Corporate.Profits,Statistical.Discrepancy,Dividends,Foreign.Saving,Personal.Savings,Net.Govt.Saving,Consumption.of.Fixed.Capital,Gross.Domestic.Investment,Net.Investment
1947-03-31,1,0.04095589807701798,0.01263344903028409,0.024954351795496044,0.03867760030267638,0.051796318533993524,0.01062246056159629,0.1154406079847346,0.16779621983517298,0.05235561185043838
1947-06-30,1,0.055303941976192025,0.011216906264229493,0.02588954660768881,0.04013936772263058,0.03445976712417876,0.009444317960059845,0.11670623820984843,0.16108599492616926,0.04437975671632083
1947-09-30,1,0.05556423663281047,0.00803734198769958,0.02641184366047639,0.040391049141575014,0.05062403589959332,-0.0013943145621732073,0.11825630546707534,0.1642847126229541,0.046028407155878755
1947-12-31,1,0.05565073437409767,0.013948295443608155,0.025240139367456543,0.030017902173285337,0.03993147125064968,0.021359410190764018,0.11623322874357542,0.19186124853221428,0.07562801978863887
1948-03-31,1,0.06762574226129102,0.0025287685047903604,0.026958478524282948,0.01849914578801996,0.04802778634916573,0.018058869128703782,0.11520572585440012,0.20598550473767788,0.09077977888327775
1948-06-30,1,0.0701075331936735,-0.003988010287378883,0.02503604618314029,0.011094519879515862,0.06116661224579645,0.009726049008133779,0.11404902280907078,0.2149233032612165,0.10087428045214572
1948-09-30,1,0.0672001031533403,9.169185804954225e-4,0.026003237868737372,0.003338156707116148,0.07119013166377741,-0.003785870857748678,0.11336122294015671,0.2195375291909626,0.10617630625080587
1948-12-31,1,0.07387843033748744,-0.0030567187176761806,0.026979020280633172,0.002839145973477526,0.06940213863307249,-0.007893253818223324,0.11399028412860333,0.21650271430915305,0.10251243018054973
1949-03-31,1,0.07332911567297135,0.003105070645811063,0.02702211362958762,0.007969923718522074,0.055058647294516316,-0.019623028425576474,0.11725459397747189,0.19412872590297928,0.07687413192550739
1949-06-30,1,0.07055068896005542,0.002542831977770489,0.02727095164565452,0.006294430460915935,0.04866022236881383,-0.03187384605179269,0.11887186706516652,0.1751790116859713,0.05630714462080477
1949-09-30,1,0.07324223402189167,0.007424264078068371,0.02673614546573882,0.0023745918670228555,0.05091813887697928,-0.032049661217564654,0.1181982417759602,0.1886224802025732,0.07042423842661301
1949-12-31,1,0.06241801446271066,0.012544941931145082,0.028068152845059806,-0.0038133667372435122,0.045265254390729676,-0.033618227301784376,0.1196554667494374,0.18201066412442216,0.06235519737498475
1950-03-31,1,0.0591678892418135,0.011832865668665518,0.030182175566538953,-0.0034077798510120075,0.08605979460737534,-0.04117466919253066,0.11539091543578277,0.20449883914709363,0.08910792371131085
